# channels number
2
# samples number
6000
# sampling rate
1
# start date
01-01-0001
# start time
00:00:00.000
# channels names
Model_10_1;Model_11_1
4.493761 2.418609
4.229082 2.387728
4.477566 1.899489
3.882382 2.185369
4.062475 1.92479
3.733885 2.093082
5.796511 2.008924
4.671585 1.762023
4.249624 2.07055
5.695936 2.276301
4.956045 1.652251
3.533821 2.32333
3.130489 1.912264
5.40919 1.660836
3.61376 1.96352
4.53896 1.71172
4.441381 1.90557
5.841544 2.185839
5.303267 1.745888
3.085441 2.007775
5.403671 2.173007
4.321168 1.737604
5.016723 2.092311
3.437021 2.314579
3.777061 2.536865
5.579943 2.195654
5.756375 2.403808
3.886464 2.361124
4.556188 1.865115
4.496042 2.064378
5.627366 2.233526
3.474313 2.060449
4.83817 2.328936
3.589952 2.161268
4.92357 1.736429
4.185142 2.425514
3.358512 1.88372
3.76673 1.921085
4.1707 1.790081
3.473762 2.399085
3.243344 2.3517
5.138794 1.969959
5.270805 2.282238
4.005259 2.260493
5.391532 1.985545
5.693802 2.089618
5.907083 1.876541
3.598691 1.865171
4.790191 1.93363
5.989704 2.109727
4.481639 2.107222
5.675172 2.281986
5.676145 2.301432
5.130811 2.172626
5.742098 1.774515
3.172593 1.955761
5.212359 2.039077
4.040545 2.317115
3.105321 1.543334
4.482532 1.69553
3.977509 1.590064
4.910047 2.081589
3.115397 1.554676
5.753582 2.04281
3.068571 1.930591
4.481732 2.181451
4.695651 2.779298
5.540538 2.215382
3.48562 2.064326
5.428618 2.462036
4.180449 1.88258
3.67465 2.096896
4.670844 1.713699
4.829505 2.11241
5.842097 1.534051
3.264878 1.72807
5.050363 1.740702
4.011464 1.742461
4.045489 2.508017
4.083259 1.783196
5.672861 2.181778
5.157684 2.01277
5.096273 1.685263
4.566484 2.387417
3.014403 2.062416
5.952194 1.657824
3.798168 2.010341
5.707359 2.290114
3.847854 2.661229
4.750977 1.610208
4.972783 1.687546
5.317967 2.498521
3.661409 2.101288
5.688169 1.939011
5.496253 1.558384
4.333297 2.26495
5.023397 1.625482
5.517224 1.975512
3.936688 2.012086
3.9098 2.20655
3.998152 1.565901
3.366544 1.969482
3.113071 1.440662
5.361573 2.027193
4.809256 2.138122
3.806989 1.968968
4.004328 1.739894
3.84664 1.709619
5.288714 2.430775
5.47722 1.942369
4.12223 1.748944
4.200895 2.328492
5.995056 2.431243
5.022062 2.485915
4.809671 1.920314
4.819825 1.738077
5.813774 2.210084
4.548913 2.344703
5.739178 2.158365
3.116377 2.557744
3.683563 1.959081
4.988291 2.510058
4.692684 1.739982
4.734643 2.149436
3.455836 1.775678
4.862481 2.418024
3.013242 1.81549
4.982675 2.17068
5.333253 2.016572
4.5088 1.979735
4.241481 1.80989
5.533139 1.510859
3.074776 2.403655
3.135689 2.496344
3.085107 1.861287
5.306316 2.225171
5.044613 2.188242
5.734701 1.600987
5.757228 1.564606
5.207415 2.145781
4.947866 1.973912
5.951529 1.897491
3.418645 1.99026
4.370634 1.646627
3.628748 2.250244
3.771888 1.806345
5.322911 1.758288
4.639347 2.640358
3.878498 2.506283
3.676427 2.039158
4.519524 1.884788
3.474484 1.90699
5.778046 2.324317
3.820311 2.428477
3.226237 2.2734
5.009861 1.9225
4.673861 2.271084
4.378428 2.248021
4.905737 1.838438
5.946774 2.134654
3.793747 2.495911
5.021653 2.227686
4.513387 1.610242
3.779914 2.164844
4.235739 2.010306
4.589091 2.270461
4.126119 2.333812
5.859366 2.046664
4.936954 1.815017
5.503355 2.077239
5.775212 2.14357
3.079073 2.010056
4.791684 1.919416
3.531763 2.028406
4.168511 1.91684
3.732035 2.181369
4.569645 1.697129
3.32205 2.088618
4.105896 2.291095
5.683948 1.972456
5.53957 1.874505
4.373895 2.214013
4.104177 2.281839
4.656825 2.199098
5.989276 2.102848
3.766997 1.843147
5.755093 2.015067
5.254464 1.70606
5.909452 2.044066
4.075247 1.932279
3.632456 2.238402
3.666186 1.981737
3.828964 1.632205
5.810454 1.682103
4.413668 2.039239
5.926213 1.883852
4.438141 1.966096
5.638731 1.980865
3.134895 2.019464
5.039657 1.911352
5.645769 2.299005
5.463545 1.920909
5.702392 1.713977
4.375144 2.237139
3.901216 2.388312
4.440451 1.836432
4.6828 1.944111
5.246283 1.39891
5.6518 1.889592
5.494201 2.223447
3.440215 1.631896
4.35181 2.378063
3.272532 2.040408
5.221789 1.951156
3.407205 2.130092
5.419852 1.910492
3.917475 2.276093
5.856562 1.558242
3.790638 1.917784
3.468742 2.425105
4.833998 1.435004
4.871655 2.199484
5.949914 2.125611
3.861708 1.797324
4.870899 2.246421
5.109026 2.035544
5.250109 2.328885
4.98123 2.229858
5.118095 1.828812
4.242298 1.92216
5.293894 1.569164
4.930914 1.863031
3.187156 2.02063
5.066239 1.730673
3.03818 2.397372
3.076025 1.60809
4.671503 2.262519
5.729034 2.129933
3.755609 1.794146
4.548825 1.926704
5.084197 1.650893
3.50881 1.823593
5.602664 1.704942
3.415251 1.935948
3.635031 1.997253
5.280646 1.794009
3.393654 2.025006
4.607175 2.037742
5.40325 2.246563
4.993816 2.152079
5.008739 2.081626
4.581579 2.137835
4.848094 1.968265
5.666152 1.690611
3.205659 2.321102
3.774114 2.370715
5.513631 2.413315
4.840684 2.329373
5.504245 2.089279
4.79219 2.159369
5.190341 1.743617
5.70157 2.029252
3.128187 2.077576
4.409503 1.957932
3.200307 2.021407
4.509301 2.247541
4.164654 2.215584
4.206293 2.148941
5.183609 2.148178
3.33118 2.007281
3.748348 2.447516
4.188441 2.390412
5.100953 2.241798
5.241812 1.971191
4.384546 2.28784
4.325188 1.711648
5.268991 1.791788
5.534663 1.474993
3.226676 2.208089
5.590253 1.721556
4.715372 2.235581
3.642935 2.181824
5.577981 2.278575
3.124279 1.831647
5.233559 2.124075
3.712315 1.836571
3.08282 1.682689
3.521004 2.14501
4.860579 2.131438
5.264066 1.872793
3.562394 1.888471
5.830819 2.314903
3.224789 1.556376
4.963419 2.43023
5.358484 1.946603
5.382627 2.260307
3.380623 2.131868
4.193161 2.237194
3.214944 2.002999
5.12573 1.629501
4.115992 1.918813
5.18736 1.985968
5.423565 1.955762
5.07207 1.836278
4.245468 2.321275
3.820297 1.896452
5.480626 1.831466
5.606281 1.881146
4.281606 2.161983
4.880472 2.385635
4.505123 2.223347
5.978968 2.233658
4.614008 1.557838
5.913992 2.16716
3.076818 1.688207
4.547407 2.097816
3.12359 1.573522
3.003908 2.115969
5.175943 2.178412
5.487992 2.24412
4.426481 2.019143
3.64365 2.147804
5.345714 2.370808
5.919543 2.390465
5.768786 2.110367
3.917529 2.011919
3.963652 2.642378
3.137533 2.027711
5.883328 2.034677
5.001919 1.864882
3.944565 1.782334
4.075829 2.246079
5.319719 2.030967
4.100946 2.082536
4.474261 1.77205
5.528011 1.633337
4.219369 1.939643
3.505911 1.727522
4.878812 1.80729
4.413262 1.943554
4.231689 2.306079
3.476539 1.978676
5.239398 2.344874
5.980108 1.675188
3.758943 1.883562
3.583426 1.973843
4.216811 2.646232
3.310797 2.284292
4.886601 2.077866
3.811077 2.541991
5.259037 1.574707
3.376715 2.335304
5.017219 2.040048
3.726952 1.637293
3.69925 2.025152
3.472342 2.127716
5.841647 2.347338
5.504022 1.966125
5.303284 2.131682
3.327938 2.055373
5.856645 1.849028
5.343093 1.68479
5.722953 2.133989
5.279687 1.847554
3.935907 2.334891
3.429294 2.095505
3.659249 1.929175
3.513062 2.122815
4.439731 1.821574
3.548806 2.14018
3.328038 2.431705
5.617679 1.498868
4.125096 1.708458
3.762681 1.9156
4.256303 2.118417
3.949942 2.12053
4.404253 2.031558
5.365606 2.250073
5.160601 2.109228
5.18536 1.901932
5.700718 1.827166
3.652855 1.943077
4.250932 2.048197
5.072251 1.786307
5.742882 1.712641
3.56785 1.869085
5.05861 1.640174
4.592767 1.654676
3.401697 2.061381
4.001919 2.200954
5.686365 2.025712
4.715347 1.988701
4.202627 1.998156
4.550873 1.985306
4.556617 2.02252
4.888596 2.232554
3.753586 2.135876
5.95971 1.701663
5.044201 2.244538
3.329649 1.889629
5.924177 1.922124
3.70375 2.069513
4.871067 1.932815
4.337795 2.216592
3.483039 2.222452
5.641358 1.879098
5.251618 1.863422
4.254538 1.68846
5.470649 2.263857
5.749308 1.784746
5.068089 2.196797
3.476041 1.886341
3.343421 1.773237
3.117924 1.87248
3.62722 1.671104
5.20379 2.011379
4.092161 2.009254
3.650702 2.102541
5.536806 1.468895
3.368057 1.584458
4.370683 2.14502
5.066482 1.766287
3.111365 2.089519
3.437811 1.955828
3.862442 1.873302
4.61269 2.109618
4.415052 2.181941
5.574223 1.965435
5.206063 2.322634
5.367707 1.766839
3.196355 2.504992
4.444542 2.230837
3.321405 1.800452
4.830951 2.355004
5.261183 1.758
4.996968 1.882812
4.781788 1.983737
5.913137 1.597149
4.589212 2.215598
3.101523 2.506315
4.316232 1.702107
3.804073 1.845619
5.122118 2.013463
3.652389 1.994052
4.93383 2.410808
5.210324 1.952526
4.371926 1.586217
4.084703 1.738991
3.923653 1.863718
5.352827 1.673925
3.796435 1.802062
3.102885 2.431497
3.422904 1.717991
4.676144 1.826429
4.958966 1.633989
3.857695 1.740476
3.592385 2.29641
4.433256 1.44165
3.475353 2.294293
4.870349 1.750756
4.226306 1.911105
5.677395 1.847775
5.048474 2.268878
3.102942 2.415534
5.552952 2.18385
3.623547 1.633196
3.154635 2.185287
4.51247 1.521437
3.856741 1.70238
4.630252 2.164986
3.422003 1.592654
4.179024 2.144538
5.06149 1.591578
5.435283 2.113133
5.051826 2.312968
3.56661 1.775004
5.944364 2.191231
5.458976 2.097108
4.503981 1.824325
4.652117 1.644551
3.240764 1.955873
3.330349 2.002454
4.65057 1.699681
5.853236 2.11858
4.571272 2.379443
3.093471 2.235129
4.021638 1.471432
4.645262 2.277906
5.871985 2.19729
4.403488 1.64527
4.404583 2.345943
3.348532 1.897436
5.437784 1.602108
5.718863 2.301986
4.875216 2.280308
4.638836 2.116042
4.755599 2.312572
5.019177 1.920738
4.099436 2.143772
4.310284 2.352842
5.055689 2.489462
5.859456 1.641418
3.227962 1.782541
5.293401 1.557222
4.930825 2.156022
5.617411 2.011925
4.041395 2.541782
3.987621 1.723164
5.624319 2.157265
4.392355 1.939683
3.913332 1.832828
4.133409 1.646687
5.929275 2.374768
4.823236 1.982088
4.629584 2.215165
3.895957 2.093988
4.026825 1.674695
5.195238 1.886747
4.53167 2.185505
5.459482 2.030499
5.601908 1.900752
4.509374 1.728376
4.640484 2.10992
5.453253 2.161375
3.225669 1.945858
3.07347 1.893117
4.741241 1.959369
5.342626 1.427743
3.560066 1.88358
3.412989 1.64444
4.811011 2.400126
3.925187 1.781688
4.35954 1.837714
3.193697 2.295927
5.596428 2.031235
3.381308 2.182103
3.102387 1.682118
5.35717 2.055927
3.922412 2.003804
4.953861 1.880401
5.052075 2.066065
3.034017 1.754285
5.020943 2.258754
4.47963 1.836023
3.490156 2.55951
3.271174 2.275686
3.419258 1.930747
3.614547 2.386923
4.089279 2.366267
3.979259 1.629449
3.612011 2.023748
5.560361 2.359735
3.487507 1.948965
4.639955 2.033525
4.708375 1.681226
3.546316 1.697005
4.218972 2.042995
3.774709 2.04249
5.067732 2.038753
4.857354 1.609216
3.876171 1.768482
4.698769 2.134871
3.427555 2.12396
5.211329 1.815557
5.581345 1.89749
5.988145 2.053438
5.773869 1.889783
5.735577 1.83991
5.226809 2.409138
4.248276 2.183506
3.79357 1.585778
4.669656 1.940146
4.272826 1.93143
5.577809 2.085402
3.407407 1.974747
5.567892 1.537812
5.488431 2.251775
3.160855 1.966881
4.963097 1.971101
5.954494 1.347999
5.654212 1.939383
4.126693 2.172914
4.253347 2.48378
5.580807 2.345192
5.800978 2.294774
5.250649 2.246863
3.43768 1.939918
5.719585 1.998953
4.485322 2.195174
5.050112 2.185104
5.162337 1.999296
5.327678 1.864252
3.289438 2.028235
5.065057 1.856184
4.07769 1.890025
3.353306 2.174206
5.606462 2.067803
5.809614 2.617499
4.898285 1.874788
3.502011 1.833935
3.497305 2.055958
3.683681 2.40782
4.387739 1.879683
5.841002 2.209384
3.185689 2.246193
4.942355 1.566163
4.287536 1.734314
3.909698 1.588632
4.232548 2.191321
5.140484 1.993298
4.057885 1.958882
4.058117 1.911203
4.811612 1.675698
5.113237 1.698368
5.203142 1.777405
5.749478 1.891773
3.445421 2.2851
3.846748 1.477564
5.410351 1.72351
3.330695 2.197301
5.550465 2.916795
3.054284 2.168147
4.250255 1.91079
3.176697 1.812474
5.085939 2.263204
4.465892 2.683506
4.380218 2.246469
5.207768 2.073125
4.50012 1.568747
3.0541 2.185292
5.961429 1.943648
5.678816 2.284338
4.262569 1.743164
4.461086 2.38345
5.457189 2.139117
4.970532 1.731075
5.738955 2.011539
4.412345 1.811819
5.395118 2.215089
3.858623 1.76006
3.963114 1.796141
5.527982 1.952469
4.487037 1.943058
5.344839 2.159175
3.992227 2.110468
4.10422 1.901511
3.516066 2.346009
4.1762 1.863764
5.861916 1.715072
4.328212 1.604967
5.907885 2.310984
4.759714 2.070577
3.399263 2.094079
4.56759 2.019201
3.951546 1.564275
3.443021 2.104068
5.433426 1.931327
4.211042 2.040485
3.755063 2.182627
4.719797 2.114071
3.562137 2.224764
5.079767 2.275667
5.409578 2.000226
4.178448 1.769024
5.179054 1.718611
4.379069 2.018793
5.795548 2.310185
3.350526 1.836026
5.656048 1.898978
3.23261 1.810815
3.010523 1.358523
5.033076 1.870062
4.45163 1.515114
4.551728 1.61659
5.367581 2.035816
3.022483 2.256751
4.567247 2.458098
4.905416 2.008811
5.18447 2.369261
3.981719 2.259045
3.949826 2.01838
3.204018 2.045962
5.345853 2.055684
3.171908 2.192012
3.146216 1.99683
4.201715 2.234899
5.279553 1.778142
5.694979 1.876262
3.50954 1.791896
5.014168 1.991949
5.537107 1.541944
4.527913 2.108328
3.657282 1.950119
3.675321 2.156328
3.296485 1.434167
4.883347 1.993305
3.118404 2.383451
3.308589 2.074636
3.165784 1.876408
5.613158 1.536574
4.308672 2.301748
3.16554 2.137423
4.520152 2.418856
5.629306 1.783689
4.317689 1.5892
3.874808 2.258548
3.308084 2.432168
4.847535 2.359344
5.200009 1.311193
3.929063 2.103369
4.875773 1.486602
3.52801 2.400344
5.026572 1.428377
5.773344 2.490916
3.769971 1.87392
3.35812 1.864284
5.733914 1.875197
5.23767 2.057603
4.032232 1.832615
3.977339 2.310366
5.099515 1.633185
3.100569 2.365809
5.840986 1.936744
3.64188 1.890019
3.695503 1.69793
4.482611 2.483124
4.375795 1.912066
3.776309 1.911442
4.255243 2.275653
3.484234 1.971119
5.904079 1.640291
4.258659 1.621173
4.739632 2.190504
5.571312 1.979495
5.673048 1.867901
3.784286 2.113581
4.683866 2.148753
5.716547 1.825119
4.854219 2.325361
5.271408 1.509895
3.893631 1.984643
3.432019 1.764619
3.494969 1.885795
5.580477 1.662159
3.138395 2.031372
5.009097 2.162268
5.50134 2.129281
3.883938 2.064948
5.905349 2.453811
5.938365 2.069237
5.149433 2.190218
3.880733 2.169999
5.276357 2.458739
5.188445 2.031614
3.513642 1.977021
4.208103 2.358241
3.324553 2.0768
3.878272 2.142555
4.933803 1.851922
5.835078 2.177061
5.499013 1.939506
5.531775 2.391608
3.592292 2.222971
4.715775 2.301953
4.024983 2.208588
3.617115 2.197773
4.788378 2.13242
5.45526 2.057862
3.100296 2.011607
5.985686 1.921806
4.674254 1.783492
3.017367 1.715158
3.383451 2.117279
4.760825 2.078176
3.083708 2.118779
4.667497 2.172891
5.6056 1.769291
3.260509 2.252656
3.503485 2.316644
4.686407 2.309034
4.981271 1.702993
3.491857 2.129734
3.87096 2.059024
4.316877 2.574602
4.334801 2.226444
5.023345 1.459297
4.982302 1.623088
5.551186 1.919629
5.05767 2.070016
4.464945 1.884101
3.459732 1.768148
3.805593 1.988962
3.782744 2.344153
5.019141 2.028052
5.772394 1.857493
4.361856 1.777104
5.839727 2.639721
4.779193 1.977872
4.555494 1.96776
5.52128 2.048753
3.220718 2.034125
3.04608 2.065873
3.783642 1.654866
5.919664 1.279773
4.264112 2.051331
5.132066 2.266708
3.497282 2.05093
3.515532 2.038201
5.104737 1.938108
4.846146 2.503379
4.602503 2.451764
3.064044 2.084257
3.374786 2.00145
3.247396 1.658168
3.853807 1.436766
5.007157 2.448394
4.660816 2.179767
5.275414 1.605627
3.380975 2.294406
5.001638 2.198654
4.634812 1.576129
5.237192 2.332052
3.397591 2.085823
4.635352 2.038273
5.525953 1.791371
3.868661 1.696901
5.234623 1.614233
4.364311 1.984317
4.988431 1.182297
4.721853 1.924273
4.827769 2.197937
3.826406 1.969548
4.705016 2.115314
3.982206 1.68102
4.465688 1.82984
4.935191 2.247661
5.708215 1.890783
3.951296 2.069291
3.052766 1.676031
5.202735 2.180749
4.526063 2.474854
4.466771 2.157593
3.446449 2.123181
3.211524 2.595295
5.862442 1.76483
3.395688 1.803525
3.430807 1.787958
3.535348 2.039717
4.165334 1.99246
3.765237 2.216192
5.70104 2.315691
3.564313 2.359962
4.398219 1.995301
5.553856 1.744482
3.886467 2.160323
3.983526 2.076198
5.648489 2.053445
5.14829 2.084185
3.393711 2.070467
3.395451 2.146407
5.897442 2.376906
5.132971 2.566801
4.527101 1.950737
3.382884 2.261962
3.018377 2.249087
3.776096 1.959674
4.359028 2.113974
5.392581 1.667679
4.781708 1.949849
4.918616 1.854952
5.298942 2.632389
3.70952 2.433748
5.222648 1.931606
4.178239 1.798025
3.475574 2.091898
3.168042 2.038508
4.790742 2.459415
3.186067 1.702809
4.772909 1.932996
5.130265 2.294255
3.437854 2.017501
4.699275 1.934494
3.198977 2.216891
4.223193 1.949703
5.020813 2.332401
4.263456 2.452338
5.428188 2.088054
5.15116 1.782415
3.095738 2.600654
3.482162 2.285961
5.286703 1.787353
3.559925 1.543204
3.557585 1.812551
5.657315 1.873967
5.305293 2.214967
5.393092 2.019168
5.939669 2.208422
3.063565 1.441039
3.193147 1.792472
5.086346 2.006551
5.03666 2.07266
4.038226 1.703005
4.75364 2.22614
5.246718 2.458062
4.466295 1.998672
4.99152 2.354001
4.341665 1.803438
3.21998 1.782042
5.078282 2.330702
3.718426 1.852457
5.192784 1.982033
5.462421 1.726226
3.375381 1.901852
4.263445 1.788798
5.957597 2.057518
4.198167 2.051118
4.933995 1.863629
3.303908 2.169456
4.362072 2.163556
4.75492 2.030455
4.347908 1.996723
5.207869 1.99036
5.296843 1.831531
4.299546 2.035685
5.631914 2.202935
4.739017 1.57178
3.151935 2.177291
5.565333 1.641275
4.872946 1.721044
4.082482 2.392986
3.228373 1.957149
4.727178 1.815278
5.99292 2.303587
5.686563 1.557777
3.093605 1.864338
5.399627 1.545426
5.945635 1.928227
3.952259 2.07923
5.756898 1.912959
3.029293 2.467108
5.921792 2.662598
5.208208 1.806479
3.072878 1.682754
5.377313 1.985259
4.289378 2.294662
5.824281 1.460362
3.184544 1.82513
5.29414 2.033064
5.699718 1.64216
4.107125 2.018344
3.459098 1.956349
5.635761 1.785374
4.701494 2.116889
4.438227 2.100162
3.738438 1.979278
5.828791 2.034384
4.741384 2.062989
3.454094 1.947806
5.614804 1.736195
5.727278 2.163576
4.839585 1.677651
4.776331 2.027994
4.347034 2.156949
3.9958 2.018114
3.490053 2.16544
3.465606 2.122768
5.469501 1.73804
3.688818 2.104263
4.16984 2.15399
3.55797 1.980918
4.252532 1.925767
3.981735 2.0802
3.54701 1.675577
4.332778 1.630182
4.833128 2.348191
5.1397 2.175276
5.134991 1.910323
5.91953 2.023547
3.010168 1.824735
5.807632 2.291496
4.554474 1.949019
3.857795 1.956198
5.865615 1.767122
3.765821 1.892743
3.623384 2.113599
3.592611 2.034455
3.025684 2.281364
4.554693 1.90386
4.948125 1.715017
3.264814 2.405031
3.658244 2.362999
5.491541 1.429472
4.337455 2.105961
3.02962 1.929764
4.189707 1.895402
4.14546 1.893603
3.861175 2.082804
5.077078 1.986133
4.88726 2.130328
3.823772 1.941686
3.35478 2.136392
5.495726 2.186498
4.124299 2.053861
5.141748 2.3241
5.854593 2.01947
5.477362 2.023121
5.088752 1.708453
3.368715 1.600899
5.605099 2.106934
4.598737 1.581629
3.6938 2.07723
4.821853 1.97011
3.443926 1.80997
5.807172 2.122356
4.172804 2.168545
3.981791 1.739052
4.910717 2.397756
3.581213 2.257828
3.372416 1.624164
5.897441 2.355644
3.439922 1.873468
3.914808 1.612497
4.740692 1.892022
3.905026 1.990078
5.899726 1.784886
4.760992 2.369931
5.644281 2.004954
3.51739 2.122513
3.143071 2.069604
3.687668 2.092428
4.278526 2.003733
3.057912 2.000752
4.03227 1.593969
5.186397 1.74855
5.452852 1.805698
5.058748 2.466284
5.733496 2.023325
3.723867 1.437145
3.911228 1.769888
4.146022 1.811515
4.50386 1.86696
5.656969 1.946695
4.949594 2.050431
3.349388 2.23216
5.571013 1.502106
4.83639 2.233994
5.047615 1.971107
4.530282 2.11199
4.856816 1.915821
3.207917 1.533245
5.234744 2.052589
3.279962 2.145176
4.704663 1.695324
4.989819 1.485414
3.383849 2.043371
5.439971 1.888792
3.755034 1.982238
3.219273 2.37513
5.242022 1.724098
4.093601 2.491511
5.833081 1.932079
4.571362 1.89604
3.225644 2.288786
4.917431 2.555088
3.320211 1.908712
3.635888 2.010958
3.789583 2.278532
4.25753 1.880242
3.35432 2.289437
5.114057 1.91292
4.248295 2.21439
4.18685 2.403035
5.669985 2.340009
5.226393 2.059518
4.393582 2.492362
3.782954 2.223462
4.965214 2.077717
4.391304 1.388571
4.334013 2.493052
4.063336 2.002083
5.713377 2.054531
4.113998 1.646011
4.660573 1.719058
5.935154 1.677684
4.452924 1.965108
3.998564 2.190879
4.353249 2.049481
5.042452 1.552559
4.802547 2.058739
3.012881 1.816625
4.303714 2.116325
5.514223 1.981248
4.481846 1.856845
5.817627 2.550914
4.312941 1.967799
5.932498 2.084169
5.431325 1.479578
3.032163 2.488114
3.029177 1.890237
4.935125 2.295524
4.046807 2.141837
3.790085 2.088236
4.175963 1.873548
5.742759 1.683476
4.959622 2.022048
4.047894 1.809578
3.609977 1.873511
5.47827 1.34994
3.596237 1.97536
5.600896 2.015543
3.474757 2.211087
5.36373 2.171974
4.88526 2.146537
4.178685 1.719508
4.380224 2.227652
4.719083 1.947448
5.910789 2.118123
3.29049 1.873737
3.464506 2.19602
5.321647 2.134706
5.282639 2.177854
4.747131 1.848987
5.454982 2.11586
3.341439 2.266182
3.810343 1.968481
4.734072 2.053221
5.705004 2.375985
5.852358 2.006427
3.913452 1.96334
4.461084 2.24194
4.351629 1.971044
4.933051 1.83561
4.362126 1.876387
5.398888 2.038018
3.016529 1.816711
4.923292 2.057812
5.938035 2.580506
4.917814 2.205436
3.975532 1.777101
3.40503 2.088767
3.388587 2.013911
4.874979 1.848001
4.446215 2.525144
5.201652 2.415121
5.538124 1.916246
4.939983 1.8484
3.628963 1.638983
3.30316 1.864182
4.437403 2.011108
5.593858 2.104041
3.021709 2.052844
5.140835 2.125973
5.567657 2.340327
3.70753 2.187455
5.652486 2.356629
5.299676 2.268651
4.335103 2.048682
3.834524 1.970621
4.932416 2.25184
3.22555 2.090953
4.342891 1.630079
3.75762 2.204926
4.564817 1.946532
5.135152 1.736205
4.249267 1.844159
4.541706 1.91682
4.001604 2.009104
5.486372 1.846519
4.162157 2.117618
5.456933 2.261209
4.781048 1.523193
3.992974 1.978393
5.314958 2.012252
3.059476 2.077635
4.93306 1.747288
3.40766 1.563473
3.300916 1.819086
3.253331 1.969104
3.803315 2.029295
4.870359 1.665838
4.105109 1.766271
5.401843 2.076208
4.414955 2.002045
4.319594 1.599285
4.439375 2.241501
5.210794 1.892048
5.365394 1.884773
3.654596 2.512452
5.746402 2.278559
3.716853 1.508569
3.588188 2.065615
5.103511 2.27449
5.985398 2.113678
3.749982 1.8912
5.06214 1.736102
5.630967 2.305586
3.310162 1.525707
5.311063 2.082892
3.952385 1.910318
3.996418 1.512434
3.938379 1.810813
4.142592 1.607966
5.141004 1.837305
4.98047 2.152999
3.81281 2.135461
5.028735 2.156314
5.825877 2.465638
5.508181 1.76936
4.77447 1.709828
5.244826 1.950353
4.99876 1.559845
4.081772 1.861991
3.031209 2.21047
3.062057 1.889686
5.120441 2.257506
4.941047 1.736017
5.342664 1.810635
3.245224 2.03532
3.695777 1.864442
5.038473 1.686423
5.176312 1.865277
3.347008 1.645758
5.739969 1.4801
3.445304 1.757426
4.868744 1.721887
5.677537 1.82673
4.007576 2.0639
4.564975 1.670695
3.997337 2.507546
5.302093 1.737912
3.097498 2.107825
3.989853 1.929641
5.300946 2.009376
5.806897 1.781804
3.93198 1.998363
5.962517 2.098944
3.260839 2.178158
5.434485 2.001359
3.506784 2.721937
5.410641 2.306538
5.384916 1.529324
5.857213 1.953213
4.880126 2.088252
3.501576 2.036287
4.718092 1.625594
5.506416 1.841843
5.072301 1.890377
5.923341 2.255451
4.629541 1.849285
3.121092 2.210544
3.288303 2.428407
3.064938 1.274114
4.615285 1.695191
4.913911 2.1812
4.820106 2.070508
3.591371 1.73705
4.402623 1.764208
4.6957 2.175088
3.111726 2.192684
4.135273 2.123127
4.021158 1.934397
4.260902 1.878739
4.510844 1.904375
5.472378 2.39026
5.147328 1.889314
4.008907 1.64345
4.780826 1.958535
3.224312 1.814554
5.130077 1.718625
5.157925 1.557056
4.680208 1.957672
5.908179 1.584656
5.73844 2.37545
4.285137 2.387346
5.653557 1.897388
5.319099 2.061414
4.466883 2.369689
5.238393 2.154982
4.727212 2.645077
5.362328 1.912365
3.605235 2.378482
4.084236 2.155594
5.935435 2.120459
3.876244 2.206608
5.01379 1.879021
3.03256 1.987977
5.374568 2.381727
3.387035 2.244195
3.986792 2.231449
3.340609 2.236546
4.559894 2.046752
4.56514 1.701053
5.32276 1.893919
5.37151 1.847999
4.389482 2.101449
4.124014 2.089652
4.346369 1.936712
5.407748 2.129087
4.354249 2.706683
3.709185 2.267059
3.72559 2.306963
4.84799 1.740305
3.793264 2.221137
5.471616 2.259594
4.440884 2.148928
3.380124 2.36722
3.326499 1.961858
3.330149 1.772963
5.260355 1.894359
5.501007 1.783882
5.124488 1.967702
5.16423 2.260707
5.968488 2.429863
3.749398 2.141078
3.530038 1.617991
5.936923 1.954829
4.325467 1.85455
3.6346 2.063556
3.458588 1.988376
5.114768 2.212696
4.634339 1.574043
4.393791 2.184245
5.23752 1.970005
4.789468 1.914774
3.59803 2.465867
3.115068 1.698223
3.585419 2.000976
3.36693 1.947242
5.895654 2.053269
4.529542 1.760474
3.97273 1.92788
5.059135 1.985636
3.884144 2.193851
4.018027 2.041388
4.636738 1.923967
4.757246 2.257007
3.290972 2.028893
3.463818 1.505389
5.43536 1.871037
4.633666 1.606757
5.706061 2.291681
5.044419 1.725733
4.12668 2.528016
4.485785 2.055417
4.216121 1.869778
5.395664 2.163336
4.596652 1.976045
4.573362 2.107072
4.841472 2.131779
4.45256 2.205699
5.798547 2.039644
3.711769 2.137692
4.94916 1.690196
5.23948 1.840884
5.074846 1.898495
5.331799 1.766685
5.610469 1.559136
5.003797 2.350145
4.873586 2.211715
4.325816 1.811541
5.794705 2.349685
5.959569 2.059901
3.434494 2.119498
3.730812 1.956874
4.528277 2.547943
3.065353 2.051687
4.280086 1.729237
4.950461 2.021683
5.112659 2.352361
4.772792 2.239651
5.645951 1.689743
3.861649 1.768474
4.19924 2.035263
4.824922 1.781068
5.408707 1.93606
5.58992 2.173044
3.267111 1.732209
3.751735 2.268974
3.573346 1.589467
4.202366 1.98054
4.518416 1.83663
5.012056 2.08144
4.525458 1.722728
4.443094 1.742594
4.730995 2.083054
3.260961 2.099314
3.109975 2.059864
4.644664 2.000101
4.943181 2.45748
5.304939 2.080593
5.146777 1.767443
4.287175 2.020591
4.590232 2.213327
